utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,0,1.437103,0.472660,1.162130,0.582300,620810,False,0.213946
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,1,1.050520,0.623640,1.018924,0.643600,620810,False,0.224230
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,2,0.910572,0.677540,0.823305,0.713000,620810,False,0.229748
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,3,0.827256,0.705100,0.800725,0.717500,620810,False,0.231042
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,4,0.777608,0.724280,0.712280,0.750800,620810,False,0.233530
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,5,0.731438,0.743180,0.785521,0.725500,620810,False,0.234847
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,6,0.697930,0.756200,0.713008,0.750800,620810,False,0.238337
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,7,0.674416,0.763700,0.651742,0.777700,620810,False,0.240040
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,8,0.652581,0.772880,0.653750,0.776800,620810,False,0.241399
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,9,0.630598,0.779420,0.721978,0.752400,620810,False,0.242129
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,10,0.609856,0.786000,0.629785,0.779500,686698,True,0.246381
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,11,0.600398,0.788920,0.625143,0.788900,686698,True,0.355940
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,12,0.581901,0.796760,0.576748,0.803900,686698,True,0.357924
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,13,0.563960,0.802680,0.570457,0.802400,686698,True,0.357754
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,14,0.551413,0.807080,0.566334,0.805300,686698,True,0.359857
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,15,0.544943,0.807980,0.570445,0.805900,686698,True,0.361263
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,16,0.531769,0.813980,0.566407,0.805000,686698,True,0.362581
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,17,0.524067,0.816760,0.581257,0.805900,686698,True,0.364421
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,18,0.513536,0.820960,0.585362,0.804300,686698,True,0.365071
20260404T110347Z,cgse_phase2_cifar_full_cgse_seed43,19,0.509051,0.821600,0.526480,0.823000,686698,True,0.368010
