utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,0,1.365300,0.504180,1.050382,0.624000,620810,False,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,1,1.014939,0.640160,0.991129,0.652400,620810,False,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,2,0.897400,0.681060,0.921222,0.681400,620810,False,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,3,0.821345,0.709120,0.742383,0.743400,620810,False,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,4,0.773339,0.727440,0.783285,0.728300,620810,False,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,5,0.726093,0.744840,0.704783,0.750700,620810,False,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,6,0.696086,0.756480,0.672032,0.768900,620810,False,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,7,0.664226,0.768600,0.667555,0.770700,620810,False,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,8,0.645940,0.772660,0.652173,0.771100,620810,False,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,9,0.617984,0.783840,0.694534,0.760100,620810,False,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,10,0.601997,0.788720,0.583488,0.798600,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,11,0.589648,0.793220,0.580993,0.797500,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,12,0.570812,0.799860,0.595592,0.797100,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,13,0.556236,0.805380,0.574147,0.804300,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,14,0.544134,0.811000,0.612472,0.790800,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,15,0.539518,0.811440,0.591524,0.799300,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,16,0.525604,0.816880,0.626214,0.783800,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,17,0.515223,0.821840,0.568815,0.803700,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,18,0.508230,0.823220,0.544660,0.812700,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,19,0.498712,0.825920,0.614931,0.789100,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,20,0.492792,0.828700,0.521699,0.821000,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,21,0.493466,0.827080,0.537566,0.815400,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,22,0.479969,0.832140,0.522439,0.820000,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,23,0.473264,0.835380,0.515033,0.821800,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,24,0.472753,0.835480,0.489844,0.831300,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,25,0.466621,0.839020,0.534315,0.818800,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,26,0.461575,0.839660,0.508137,0.823600,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,27,0.451456,0.842280,0.523691,0.823800,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,28,0.448739,0.843360,0.535464,0.820300,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,29,0.444305,0.843340,0.482168,0.832900,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,30,0.438362,0.845720,0.550955,0.812900,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,31,0.438675,0.847020,0.568721,0.808500,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,32,0.426894,0.850800,0.478476,0.838500,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,33,0.432844,0.849440,0.576685,0.808100,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,34,0.422001,0.853380,0.521753,0.829200,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,35,0.415032,0.854240,0.539368,0.819200,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,36,0.414917,0.855440,0.496719,0.833000,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,37,0.415677,0.856600,0.506349,0.827200,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,38,0.411455,0.857220,0.481482,0.839200,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,39,0.407389,0.856340,0.506782,0.827300,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,40,0.406442,0.858380,0.509733,0.828500,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,41,0.403830,0.859520,0.461987,0.843300,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,42,0.401285,0.862040,0.458806,0.842800,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,43,0.393614,0.862740,0.460152,0.843800,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,44,0.392789,0.862980,0.487350,0.837900,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,45,0.400734,0.860140,0.484364,0.836200,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,46,0.392897,0.863240,0.452609,0.844200,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,47,0.387665,0.864720,0.502476,0.835000,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,48,0.388303,0.864740,0.471799,0.840400,686698,True,
20260404T062925Z,cgse_phase2_cifar_full_mutate_seed42,49,0.389817,0.864240,0.524826,0.827500,686698,True,
