utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,0,1.398216,0.488200,1.123893,0.586500,620810,False,-0.033511
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,1,1.020925,0.635980,1.015700,0.643900,620810,False,-0.038449
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,2,0.890030,0.683800,0.934000,0.677100,620810,False,-0.038788
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,3,0.814601,0.712080,0.737455,0.741500,620810,False,-0.031995
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,4,0.764059,0.731880,0.822798,0.705800,620810,False,-0.068979
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,5,0.722494,0.746820,0.655406,0.774700,620810,False,-0.030084
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,6,0.691193,0.759140,0.747200,0.739500,620810,False,-0.070655
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,7,0.665915,0.765700,0.669368,0.762700,620810,False,-0.050986
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,8,0.636928,0.776200,0.667285,0.770800,620810,False,-0.057963
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,9,0.620180,0.782840,0.661906,0.768800,620810,False,-0.062054
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,10,0.602800,0.787740,0.588897,0.797100,686698,True,-0.052899
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,11,0.586134,0.795660,0.637947,0.785300,686698,True,-0.160325
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,12,0.569269,0.801900,0.597014,0.799600,686698,True,-0.158350
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,13,0.558802,0.806600,0.639209,0.782800,686698,True,-0.164037
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,14,0.548413,0.808620,0.624338,0.785400,686698,True,-0.161206
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,15,0.536955,0.812680,0.541843,0.814300,686698,True,-0.162259
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,16,0.522455,0.817040,0.609452,0.789300,686698,True,-0.169915
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,17,0.515022,0.820780,0.636995,0.781000,686698,True,-0.166994
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,18,0.504035,0.823860,0.573560,0.799500,686698,True,-0.166627
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,19,0.498982,0.825320,0.554885,0.810300,686698,True,-0.168722
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,20,0.485131,0.830020,0.563223,0.806600,686698,True,-0.170904
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,21,0.485015,0.831320,0.546376,0.810100,686698,True,-0.171759
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,22,0.477999,0.832400,0.549615,0.814200,686698,True,-0.173452
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,23,0.470545,0.835980,0.580230,0.804600,686698,True,-0.175263
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,24,0.470835,0.836900,0.526098,0.821600,686698,True,-0.172364
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,25,0.460539,0.840680,0.508091,0.829100,686698,True,-0.176224
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,26,0.454440,0.841020,0.507210,0.828100,686698,True,-0.178949
