utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T054433Z,cgse_phase2_cifar_full_seed42,38,0.408651,0.857920,0.573530,0.808800,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,39,0.412755,0.853960,0.518917,0.827400,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,40,0.408510,0.857340,0.464308,0.840100,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,41,0.408474,0.857660,0.471079,0.840600,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,42,0.402378,0.860580,0.463535,0.846400,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,43,0.396692,0.860720,0.476411,0.841200,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,44,0.398316,0.860940,0.488640,0.836700,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,45,0.394254,0.861800,0.489089,0.832900,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,46,0.396168,0.863120,0.506866,0.826400,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,47,0.389221,0.864340,0.478475,0.838200,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,48,0.387557,0.863320,0.488539,0.832800,620810,False,
20260404T054433Z,cgse_phase2_cifar_full_seed42,49,0.382253,0.866260,0.467721,0.845400,620810,False,
