utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260403T232017Z,cgse_phase2_cifar_full_seed41,0,1.395622,0.493180,1.139937,0.600400,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,1,1.027348,0.636860,0.870881,0.695800,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,2,0.893164,0.684080,0.915498,0.682900,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,3,0.819730,0.711880,0.751840,0.735600,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,4,0.761786,0.733220,0.757946,0.740000,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,5,0.725678,0.746740,0.689461,0.761200,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,6,0.685657,0.757660,0.679309,0.761900,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,7,0.666005,0.767040,0.735378,0.750500,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,8,0.648023,0.773280,0.628326,0.785400,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,9,0.620039,0.781140,0.629780,0.780600,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,10,0.607811,0.786860,0.582950,0.799100,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,11,0.589168,0.793640,0.587156,0.796200,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,12,0.574078,0.798600,0.688958,0.770800,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,13,0.559436,0.804340,0.597217,0.795400,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,14,0.550022,0.808120,0.609450,0.787500,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,15,0.542166,0.810660,0.573527,0.802700,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,16,0.528631,0.814720,0.597735,0.794300,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,17,0.520002,0.818320,0.592370,0.797300,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,18,0.512240,0.821620,0.542929,0.811800,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,19,0.500678,0.826180,0.528018,0.821300,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,20,0.496734,0.827740,0.555309,0.808800,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,21,0.487733,0.830380,0.534662,0.814000,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,22,0.482113,0.831380,0.522716,0.821500,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,23,0.473422,0.832960,0.531669,0.814500,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,24,0.472253,0.835440,0.515068,0.824100,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,25,0.456574,0.839960,0.551441,0.818100,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,26,0.461973,0.838280,0.599981,0.798500,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,27,0.448799,0.843520,0.548899,0.817000,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,28,0.448307,0.843980,0.515586,0.825400,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,29,0.446608,0.844660,0.509078,0.831000,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,30,0.438673,0.848340,0.488531,0.835900,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,31,0.437342,0.846880,0.546111,0.816700,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,32,0.432073,0.849460,0.500566,0.828800,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,33,0.426355,0.851120,0.515335,0.824300,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,34,0.425153,0.850980,0.516531,0.823700,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,35,0.424164,0.851680,0.511857,0.825300,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,36,0.416318,0.854760,0.519867,0.821800,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,37,0.411134,0.856380,0.480493,0.834900,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,38,0.411333,0.856920,0.575552,0.809100,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,39,0.412889,0.855780,0.497898,0.836000,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,40,0.403735,0.859680,0.555165,0.816900,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,41,0.404276,0.859340,0.481294,0.839100,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,42,0.403700,0.860940,0.465538,0.843800,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,43,0.398608,0.860960,0.488818,0.840900,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,44,0.395769,0.861820,0.506124,0.830500,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,45,0.394317,0.862640,0.523918,0.820000,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,46,0.393730,0.862820,0.481569,0.837200,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,47,0.392415,0.863840,0.507721,0.829100,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,48,0.386392,0.864800,0.485489,0.841900,620810,False,
20260403T232017Z,cgse_phase2_cifar_full_seed41,49,0.387167,0.866580,0.511745,0.830100,620810,False,
