utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T093125Z,cgse_phase2_cifar_full_seed43,0,1.408991,0.485980,1.080756,0.611400,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,1,1.038324,0.630560,0.887166,0.683100,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,2,0.900093,0.680360,0.830760,0.708000,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,3,0.829783,0.707660,0.833844,0.699600,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,4,0.773428,0.728620,0.787431,0.725500,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,5,0.732359,0.742820,0.743289,0.737600,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,6,0.697512,0.754200,0.720895,0.747600,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,7,0.666377,0.766840,0.621283,0.780600,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,8,0.645647,0.773000,0.625456,0.778900,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,9,0.629646,0.777660,0.615460,0.786300,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,10,0.611154,0.785040,0.625509,0.781900,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,11,0.592890,0.793580,0.618241,0.785100,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,12,0.576542,0.798700,0.674692,0.768700,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,13,0.561941,0.803260,0.612614,0.788200,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,14,0.550269,0.808080,0.539099,0.815200,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,15,0.540226,0.810160,0.580516,0.803600,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,16,0.531209,0.815800,0.594147,0.801200,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,17,0.520195,0.818240,0.587900,0.800400,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,18,0.509968,0.823080,0.557046,0.814400,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,19,0.499917,0.825960,0.558313,0.808700,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,20,0.490983,0.828420,0.559034,0.810200,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,21,0.492573,0.827860,0.546757,0.813400,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,22,0.477175,0.831760,0.580232,0.808600,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,23,0.477581,0.834360,0.554996,0.810400,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,24,0.469590,0.836740,0.566585,0.804900,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,25,0.463015,0.839080,0.568181,0.805800,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,26,0.459061,0.840300,0.548580,0.815700,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,27,0.454693,0.840340,0.515011,0.823300,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,28,0.447738,0.842680,0.514509,0.824700,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,29,0.444725,0.843860,0.508531,0.822700,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,30,0.437963,0.846460,0.537257,0.819000,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,31,0.434671,0.848540,0.507899,0.826500,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,32,0.436188,0.849880,0.510941,0.826800,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,33,0.428576,0.852000,0.534130,0.825700,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,34,0.421389,0.853080,0.500363,0.828800,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,35,0.419653,0.852620,0.490414,0.835500,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,36,0.417616,0.851320,0.482213,0.832100,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,37,0.415983,0.853620,0.504676,0.827000,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,38,0.413926,0.856440,0.531756,0.823700,620810,False,
