utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,0,2.562581,0.531100,1.126738,0.647900,620810,False,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,1,1.460915,0.672340,0.948545,0.705300,620810,False,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,2,1.138407,0.720420,0.868678,0.729000,620810,False,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,3,0.991727,0.743280,0.774959,0.753400,620810,False,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,4,0.903239,0.762280,0.681431,0.778600,620810,False,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,5,0.846153,0.773900,0.697544,0.770900,620810,False,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,6,0.787022,0.783180,0.605635,0.802400,620810,False,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,7,0.740627,0.792600,0.608327,0.798600,620810,False,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,8,0.708354,0.800280,0.702159,0.772500,620810,False,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,9,0.689817,0.804720,0.601063,0.803300,620810,False,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,10,0.663574,0.810660,0.588340,0.807300,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,11,0.658286,0.808420,0.564013,0.811900,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,12,0.625126,0.817420,0.545187,0.816000,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,13,0.620044,0.820300,0.529590,0.820700,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,14,0.603906,0.822420,0.531390,0.821300,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,15,0.589023,0.823240,0.550754,0.813500,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,16,0.580139,0.827060,0.546788,0.819500,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,17,0.563292,0.832620,0.518578,0.825800,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,18,0.559642,0.833540,0.534208,0.823600,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,19,0.551282,0.835420,0.555964,0.819800,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,20,0.549958,0.834960,0.529541,0.826100,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,21,0.539626,0.838620,0.520308,0.829300,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,22,0.531411,0.837680,0.493519,0.836600,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,23,0.531580,0.837660,0.534000,0.823100,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,24,0.518903,0.842700,0.492478,0.835300,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,25,0.517682,0.841660,0.482797,0.840000,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,26,0.520189,0.842800,0.524461,0.829500,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,27,0.502966,0.845700,0.495339,0.835600,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,28,0.492356,0.849860,0.498922,0.831200,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,29,0.497632,0.846700,0.484390,0.839100,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,30,0.495462,0.847280,0.494551,0.832200,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,31,0.490532,0.849340,0.504548,0.832100,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,32,0.480050,0.850060,0.515054,0.829000,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,33,0.483851,0.849500,0.543538,0.823500,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,34,0.477973,0.851980,0.490878,0.834900,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,35,0.474580,0.852480,0.464102,0.845400,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,36,0.469577,0.853180,0.466453,0.842900,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,37,0.465972,0.852380,0.462051,0.845200,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,38,0.467756,0.852520,0.482665,0.836300,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,39,0.461050,0.853160,0.531918,0.821000,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,40,0.462490,0.852620,0.472328,0.846300,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,41,0.459713,0.853240,0.465773,0.844200,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,42,0.451455,0.855540,0.486871,0.837700,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,43,0.448625,0.856120,0.462590,0.844300,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,44,0.444311,0.856800,0.502563,0.834200,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,45,0.450591,0.856060,0.487584,0.839600,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,46,0.446092,0.856360,0.451501,0.848600,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,47,0.438702,0.857860,0.485792,0.843500,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,48,0.435056,0.857860,0.506788,0.828600,686698,True,
20260404T045933Z,baseline_sear_ch_teacher_mutate_seed41,49,0.442572,0.855580,0.502474,0.832200,686698,True,
