utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score,optimizer,lr,epoch_seconds,wall_seconds,train_steps,teacher_forwards
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,26,0.791296,0.832480,0.973573,0.741000,277834,True,-0.040611,sgd,0.10000000,58.405373,1578.507634,10557,2646
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,27,0.752781,0.839480,1.222782,0.710000,277834,True,-0.099415,sgd,0.10000000,58.497804,1637.013573,10948,2744
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,28,0.735819,0.843260,0.917097,0.743900,277834,True,-0.129419,sgd,0.10000000,58.236370,1695.257560,11339,2842
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,29,0.724174,0.842900,1.109400,0.729900,277834,True,-0.106580,sgd,0.10000000,58.119174,1753.384442,11730,2940
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,30,0.735078,0.842520,0.862741,0.771300,277834,True,-0.122386,sgd,0.10000000,58.130576,1811.523315,12121,3038
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,31,0.725278,0.844640,0.861978,0.764600,277834,True,-0.102526,sgd,0.10000000,58.242848,1869.773244,12512,3136
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,32,0.709586,0.847220,1.533131,0.682800,277834,True,-0.058085,sgd,0.10000000,58.509667,1928.290745,12903,3234
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,33,0.713206,0.845460,0.778725,0.799700,277834,True,-0.138361,sgd,0.10000000,59.126611,1987.424448,13294,3332
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,34,0.696805,0.849660,0.693464,0.794700,277834,True,-0.091126,sgd,0.10000000,58.615523,2046.048002,13685,3430
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,35,0.703834,0.848300,0.683943,0.806300,277834,True,-0.092424,sgd,0.10000000,58.668755,2104.726059,14076,3528
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,36,0.694212,0.851240,0.578784,0.828500,277834,True,-0.091374,sgd,0.10000000,58.037152,2162.770912,14467,3626
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,37,0.696633,0.849320,0.732018,0.798900,277834,True,-0.071961,sgd,0.10000000,58.228773,2221.007394,14858,3724
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,38,0.694814,0.850820,0.882537,0.768900,277834,True,-0.073728,sgd,0.10000000,59.660290,2280.678555,15249,3822
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,39,0.702512,0.848120,0.717882,0.792100,277834,True,-0.089465,sgd,0.10000000,59.563912,2340.252477,15640,3920
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,40,0.690574,0.852000,0.768244,0.797700,277834,True,-0.080836,sgd,0.10000000,58.852775,2399.114603,16031,4018
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,41,0.694105,0.850560,0.891341,0.754200,277834,True,-0.064643,sgd,0.10000000,58.954570,2458.077088,16422,4116
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,42,0.675658,0.853720,0.810644,0.775100,277834,True,-0.086863,sgd,0.10000000,59.125095,2517.214078,16813,4214
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,43,0.681003,0.852620,0.903933,0.757100,277834,True,-0.071504,sgd,0.10000000,58.590747,2575.815196,17204,4312
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,44,0.670301,0.852880,1.375926,0.677700,277834,True,-0.049832,sgd,0.10000000,58.159023,2633.979811,17595,4410
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,45,0.681651,0.852520,0.580474,0.828900,277834,True,-0.120447,sgd,0.10000000,58.225085,2692.211741,17986,4508
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,46,0.683221,0.852160,0.621231,0.824500,277834,True,-0.065384,sgd,0.10000000,58.140209,2750.357634,18377,4606
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,47,0.678249,0.853380,0.762173,0.795000,277834,True,-0.060832,sgd,0.10000000,58.452075,2808.816149,18768,4704
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,48,0.677165,0.853780,0.810598,0.785200,277834,True,-0.066728,sgd,0.10000000,58.467419,2867.289673,19159,4802
20260420T093001Z,tier2_student_resnet20_cifar10_cgse_multiop_kd_budgeted_seed42,49,0.673754,0.855020,0.791370,0.781800,277834,True,-0.067859,sgd,0.10000000,58.192845,2925.488183,19550,4900
