utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score,optimizer,lr,epoch_seconds,wall_seconds,train_steps,teacher_forwards
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,34,0.444724,0.848260,0.643944,0.786600,381658,True,,sgd,0.10000000,58.077281,2002.492635,13685,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,35,0.438351,0.849800,0.655059,0.788800,381658,True,,sgd,0.10000000,58.062662,2060.556575,14076,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,36,0.440382,0.849040,0.953665,0.720600,381658,True,,sgd,0.10000000,58.120379,2118.678889,14467,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,37,0.441067,0.849680,0.726182,0.758100,381658,True,,sgd,0.10000000,58.131050,2176.811691,14858,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,38,0.434969,0.852360,0.584763,0.808200,381658,True,,sgd,0.10000000,58.174415,2234.987902,15249,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,39,0.437971,0.850560,0.649862,0.777000,381658,True,,sgd,0.10000000,58.176269,2293.166105,15640,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,40,0.429968,0.852720,0.618812,0.799700,381658,True,,sgd,0.10000000,58.279139,2351.446967,16031,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,41,0.433935,0.850300,0.617804,0.797400,381658,True,,sgd,0.10000000,58.228456,2409.677208,16422,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,42,0.437237,0.849780,0.871241,0.730500,381658,True,,sgd,0.10000000,58.226661,2467.906131,16813,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,43,0.429963,0.851840,0.652438,0.785500,381658,True,,sgd,0.10000000,58.938590,2526.846314,17204,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,44,0.425313,0.855080,0.660874,0.779500,381658,True,,sgd,0.10000000,58.311119,2585.159493,17595,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,45,0.427751,0.852720,0.679951,0.778400,381658,True,,sgd,0.10000000,58.258486,2643.419613,17986,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,46,0.429067,0.852620,0.510742,0.827500,381658,True,,sgd,0.10000000,58.214344,2701.636233,18377,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,47,0.423005,0.854700,0.762589,0.749000,381658,True,,sgd,0.10000000,58.090232,2759.728497,18768,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,48,0.424826,0.855100,0.572342,0.815000,381658,True,,sgd,0.10000000,58.248577,2817.979079,19159,0
20260419T232449Z,tier2_student_resnet20_cifar10_sched_layer3widen_seed42,49,0.424229,0.855880,0.703225,0.776400,381658,True,,sgd,0.10000000,58.301485,2876.282863,19550,0
