utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score,optimizer,lr,epoch_seconds,wall_seconds,train_steps,teacher_forwards
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,34,0.455766,0.845600,0.669569,0.788700,281434,True,,sgd,0.10000000,57.030374,1993.801365,13685,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,35,0.454665,0.845380,0.632149,0.795000,281434,True,,sgd,0.10000000,57.017588,2050.821060,14076,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,36,0.444282,0.847840,0.651535,0.770700,281434,True,,sgd,0.10000000,56.950181,2107.772532,14467,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,37,0.452028,0.845520,0.618108,0.795200,281434,True,,sgd,0.10000000,56.946121,2164.719799,14858,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,38,0.452577,0.845340,0.562599,0.813000,281434,True,,sgd,0.10000000,57.164527,2221.885934,15249,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,39,0.443928,0.847600,0.653341,0.786900,281434,True,,sgd,0.10000000,57.109242,2278.998043,15640,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,40,0.449440,0.847380,0.565287,0.813100,281434,True,,sgd,0.10000000,57.126704,2336.126919,16031,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,41,0.444137,0.848780,0.617456,0.794900,281434,True,,sgd,0.10000000,57.245898,2393.374142,16422,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,42,0.440799,0.851960,0.981268,0.693300,281434,True,,sgd,0.10000000,57.079971,2450.455246,16813,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,43,0.444199,0.848000,0.800342,0.750300,281434,True,,sgd,0.10000000,57.118646,2507.575782,17204,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,44,0.438719,0.849880,0.584333,0.804400,281434,True,,sgd,0.10000000,57.404261,2564.981739,17595,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,45,0.440087,0.849460,0.617232,0.796100,281434,True,,sgd,0.10000000,57.161633,2622.145856,17986,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,46,0.438630,0.849420,0.627575,0.800200,281434,True,,sgd,0.10000000,57.223791,2679.371726,18377,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,47,0.436064,0.851960,0.654281,0.779900,281434,True,,sgd,0.10000000,57.324816,2736.698490,18768,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,48,0.435628,0.852360,0.617071,0.800700,281434,True,,sgd,0.10000000,57.279715,2793.979919,19159,0
20260419T214753Z,tier2_student_resnet20_cifar10_sched_headwiden_seed42,49,0.437496,0.848340,0.592183,0.803400,281434,True,,sgd,0.10000000,57.352939,2851.334904,19550,0
