utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score,optimizer,lr,epoch_seconds,wall_seconds,train_steps,teacher_forwards
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,28,0.236904,0.919280,0.320112,0.893100,272474,False,-0.377194,sgd,0.01000000,56.855395,1649.222767,11339,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,29,0.227052,0.922280,0.314692,0.894300,272474,False,-0.378448,sgd,0.01000000,56.852925,1706.080054,11730,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,30,0.220199,0.924080,0.312859,0.894500,272474,False,-0.380179,sgd,0.01000000,56.860188,1762.944037,12121,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,31,0.212921,0.927200,0.321507,0.893100,272474,False,-0.381267,sgd,0.01000000,56.828971,1819.776733,12512,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,32,0.206847,0.929040,0.318422,0.894200,272474,False,-0.384529,sgd,0.01000000,56.928051,1876.711211,12903,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,33,0.203505,0.930320,0.319852,0.895700,272474,False,-0.386286,sgd,0.01000000,56.781507,1933.500122,13294,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,34,0.198047,0.932560,0.312926,0.896800,272474,False,-0.388048,sgd,0.01000000,56.870972,1990.378068,13685,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,35,0.193298,0.933420,0.317644,0.895500,272474,False,-0.388809,sgd,0.01000000,56.804571,2047.189210,14076,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,36,0.191943,0.933240,0.337838,0.889000,272474,False,-0.388007,sgd,0.01000000,56.863325,2104.059230,14467,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,37,0.186448,0.936640,0.326177,0.889900,272474,False,-0.392793,sgd,0.01000000,56.896747,2160.963979,14858,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,38,0.185436,0.936540,0.323732,0.897500,272474,False,-0.397492,sgd,0.01000000,56.905603,2217.875612,15249,0
