utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score,optimizer,lr,epoch_seconds,wall_seconds,train_steps,teacher_forwards
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,31,0.481597,0.936940,0.316681,0.908700,272474,False,,sgd,0.01000000,60.751346,1946.101352,12512,12512
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,32,0.472198,0.938380,0.312842,0.907600,272474,False,,sgd,0.01000000,61.149946,2007.253382,12903,12903
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,33,0.472187,0.938180,0.322424,0.906000,272474,False,,sgd,0.01000000,60.793378,2068.049178,13294,13294
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,34,0.457408,0.940760,0.308163,0.910400,272474,False,,sgd,0.01000000,60.787573,2128.837964,13685,13685
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,35,0.456037,0.942140,0.310485,0.909100,272474,False,,sgd,0.01000000,61.141474,2189.981351,14076,14076
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,36,0.444646,0.943760,0.313176,0.911000,272474,False,,sgd,0.01000000,60.755922,2250.739444,14467,14467
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,37,0.435035,0.945240,0.315305,0.910500,272474,False,,sgd,0.01000000,61.064288,2311.806234,14858,14858
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,38,0.437464,0.945960,0.307045,0.912300,272474,False,,sgd,0.01000000,60.978290,2372.786628,15249,15249
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,39,0.433494,0.946440,0.325860,0.905900,272474,False,,sgd,0.00100000,61.241999,2434.030810,15640,15640
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,40,0.395620,0.950920,0.294988,0.913900,272474,False,,sgd,0.00100000,61.008466,2495.041172,16031,16031
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,41,0.380885,0.954360,0.291181,0.914800,272474,False,,sgd,0.00100000,61.108776,2556.152097,16422,16422
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,42,0.377142,0.954340,0.289784,0.914800,272474,False,,sgd,0.00100000,61.167904,2617.321827,16813,16813
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,43,0.372592,0.955780,0.289343,0.914900,272474,False,,sgd,0.00100000,61.130256,2678.454444,17204,17204
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,44,0.369669,0.956880,0.289223,0.916500,272474,False,,sgd,0.00100000,61.135421,2739.591323,17595,17595
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,45,0.374291,0.955000,0.289210,0.916000,272474,False,,sgd,0.00100000,61.135960,2800.729995,17986,17986
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,46,0.368928,0.956800,0.287230,0.916400,272474,False,,sgd,0.00100000,61.276548,2862.008489,18377,18377
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,47,0.367553,0.957060,0.285978,0.916600,272474,False,,sgd,0.00100000,61.126683,2923.138477,18768,18768
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,48,0.364892,0.957000,0.287802,0.915800,272474,False,,sgd,0.00100000,61.217009,2984.357496,19159,19159
20260419T205620Z,tier2_student_resnet20_cifar10_kd_seed42,49,0.368339,0.955800,0.286182,0.915900,272474,False,,sgd,0.00100000,61.028730,3045.388030,19550,19550
