utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score,optimizer,lr,epoch_seconds,wall_seconds,train_steps,teacher_forwards
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,28,0.466554,0.841100,0.678524,0.791200,281434,True,-0.520373,sgd,0.10000000,56.899679,1649.208000,11339,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,29,0.458604,0.843160,0.993984,0.701900,281434,True,-0.469160,sgd,0.10000000,56.865694,1706.077890,11730,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,30,0.457159,0.843220,0.704315,0.775400,281434,True,-0.563274,sgd,0.10000000,56.912426,1762.997095,12121,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,31,0.456487,0.843320,0.614077,0.801300,281434,True,-0.544246,sgd,0.10000000,56.813342,1819.814529,12512,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,32,0.450970,0.847640,0.684394,0.771900,281434,True,-0.510956,sgd,0.10000000,56.918553,1876.737141,12903,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,33,0.454708,0.843740,0.796516,0.759700,281434,True,-0.522378,sgd,0.10000000,56.938179,1933.679773,13294,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,34,0.445440,0.848160,0.566808,0.815500,281434,True,-0.567959,sgd,0.10000000,56.867282,1990.553755,13685,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,35,0.446022,0.846460,0.615228,0.792000,281434,True,-0.524478,sgd,0.10000000,56.837092,2047.397450,14076,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,36,0.443119,0.847740,0.681491,0.779200,281434,True,-0.532924,sgd,0.10000000,56.922676,2104.326824,14467,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,37,0.443658,0.848900,0.556579,0.815400,281434,True,-0.566314,sgd,0.10000000,56.940723,2161.275104,14858,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,38,0.440854,0.848620,0.631879,0.791500,281434,True,-0.532930,sgd,0.10000000,56.927402,2218.209915,15249,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,39,0.441318,0.847720,0.619161,0.799300,281434,True,-0.555902,sgd,0.10000000,57.124062,2275.340766,15640,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,40,0.437921,0.849920,0.558152,0.813400,281434,True,-0.564496,sgd,0.10000000,56.941821,2332.289193,16031,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,41,0.436537,0.850760,0.684826,0.784100,281434,True,-0.537322,sgd,0.10000000,57.003285,2389.299532,16422,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,42,0.440960,0.848220,0.827581,0.748900,281434,True,-0.532610,sgd,0.10000000,57.067755,2446.375795,16813,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,43,0.435094,0.850480,0.564592,0.815200,281434,True,-0.600446,sgd,0.10000000,57.120600,2503.501043,17204,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,44,0.431577,0.851260,0.581634,0.807300,281434,True,-0.563574,sgd,0.10000000,56.939489,2560.446178,17595,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,45,0.432206,0.854160,0.581018,0.814400,281434,True,-0.576141,sgd,0.10000000,57.155447,2617.607188,17986,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,46,0.435575,0.851680,0.560421,0.815700,281434,True,-0.576323,sgd,0.10000000,57.251735,2674.866615,18377,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,47,0.433041,0.850640,0.775077,0.748500,281434,True,-0.528227,sgd,0.10000000,57.182867,2732.056430,18768,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,48,0.428151,0.852580,0.654547,0.782200,281434,True,-0.596887,sgd,0.10000000,57.196881,2789.258674,19159,0
20260419T223610Z,tier2_student_resnet20_cifar10_cgse_headwiden_seed42,49,0.432372,0.851720,0.780425,0.752400,281434,True,-0.559128,sgd,0.10000000,57.270382,2846.535634,19550,0
