utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,0,1.378655,0.496880,1.010079,0.644300,620810,False,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,1,1.015192,0.639880,0.855874,0.694300,620810,False,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,2,0.903828,0.678940,0.815559,0.708000,620810,False,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,3,0.819797,0.711460,0.741760,0.741700,620810,False,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,4,0.763274,0.731200,0.709534,0.743400,620810,False,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,5,0.725798,0.745660,0.734443,0.745700,620810,False,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,6,0.697773,0.754100,0.686413,0.761300,620810,False,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,7,0.661631,0.769120,0.653954,0.773100,620810,False,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,8,0.642578,0.776440,0.652868,0.774800,620810,False,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,9,0.623508,0.782180,0.589353,0.790900,620810,False,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,10,0.619199,0.779500,0.622018,0.783800,770410,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,11,0.594388,0.792680,0.621389,0.789000,770410,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,12,0.575092,0.799840,0.607955,0.791400,770410,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,13,0.559248,0.804680,0.540896,0.812400,770410,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,14,0.551009,0.804540,0.554352,0.809100,770410,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,15,0.531314,0.814800,0.561066,0.809800,770410,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,16,0.525321,0.815700,0.600476,0.798600,770410,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,17,0.517021,0.818380,0.545835,0.811300,770410,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,18,0.502950,0.823960,0.550569,0.805800,770410,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,19,0.497569,0.824700,0.534993,0.818500,770410,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,20,0.506124,0.824540,0.538271,0.819200,836202,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,21,0.495312,0.827680,0.535172,0.814300,836202,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,22,0.486313,0.831780,0.563886,0.810300,836202,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,23,0.480471,0.833180,0.524339,0.820800,836202,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,24,0.468163,0.837000,0.508429,0.825300,836202,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,25,0.459799,0.840060,0.523999,0.820300,836202,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,26,0.459400,0.840480,0.518729,0.825100,836202,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,27,0.447498,0.845160,0.503624,0.832700,836202,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,28,0.444746,0.843560,0.513635,0.829300,836202,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,29,0.434730,0.849400,0.526767,0.823200,836202,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,30,0.439896,0.846840,0.537093,0.817600,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,31,0.428974,0.851900,0.529943,0.824400,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,32,0.427250,0.852260,0.492035,0.837400,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,33,0.422840,0.853280,0.530851,0.820800,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,34,0.415468,0.855720,0.482248,0.838900,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,35,0.412021,0.856720,0.549661,0.818600,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,36,0.404771,0.859460,0.505711,0.829300,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,37,0.405759,0.860360,0.548423,0.819000,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,38,0.401898,0.859380,0.494546,0.841400,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,39,0.402430,0.859480,0.520033,0.832400,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,40,0.392764,0.862820,0.522791,0.825800,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,41,0.397209,0.860580,0.470650,0.839800,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,42,0.388494,0.863000,0.493753,0.838300,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,43,0.389567,0.865120,0.494868,0.841300,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,44,0.384955,0.866040,0.460517,0.846400,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,45,0.384263,0.865400,0.479058,0.835800,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,46,0.381849,0.866000,0.459539,0.846200,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,47,0.379301,0.869020,0.494305,0.835700,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,48,0.380288,0.868020,0.476461,0.841800,926346,True,
20260404T184709Z,cgse_evolution_tier1b_critic_seed42,49,0.372055,0.872220,0.512085,0.836600,926346,True,
