utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,30,0.458958,0.839060,0.548279,0.807400,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,31,0.448703,0.844620,0.537013,0.819500,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,32,0.447781,0.845460,0.538212,0.817000,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,33,0.446362,0.842560,0.496591,0.832400,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,34,0.438350,0.845900,0.492321,0.832000,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,35,0.431452,0.849400,0.534743,0.822900,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,36,0.423057,0.853640,0.505222,0.832300,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,37,0.421913,0.852740,0.523829,0.822700,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,38,0.416580,0.854240,0.508101,0.831100,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,39,0.415842,0.853780,0.483499,0.839400,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,40,0.406217,0.856900,0.513486,0.836700,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,41,0.411244,0.858240,0.498138,0.835300,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,42,0.404829,0.858000,0.537356,0.823500,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,43,0.407187,0.857840,0.495342,0.836100,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,44,0.400366,0.860640,0.497213,0.833600,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,45,0.396774,0.861340,0.518057,0.832200,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,46,0.394877,0.861840,0.517064,0.824900,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,47,0.386480,0.866160,0.483791,0.839300,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,48,0.387222,0.864320,0.471891,0.842600,935914,True,
20260404T193354Z,cgse_evolution_tier1b_schedule_seed43,49,0.391675,0.862240,0.497295,0.831200,935914,True,
