utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,0,1.412808,0.483600,1.095353,0.603400,620810,False,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,1,1.024537,0.637540,0.877220,0.689900,620810,False,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,2,0.896145,0.683920,0.907554,0.679600,620810,False,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,3,0.830002,0.707200,0.760059,0.733800,620810,False,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,4,0.770117,0.731760,0.801193,0.727600,620810,False,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,5,0.729349,0.744800,0.767043,0.733400,620810,False,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,6,0.691953,0.756740,0.628095,0.777300,620810,False,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,7,0.668459,0.764740,0.667740,0.769300,620810,False,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,8,0.644317,0.774180,0.665717,0.767400,620810,False,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,9,0.624675,0.781700,0.713222,0.758800,620810,False,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,10,0.617698,0.783160,0.655835,0.769000,686602,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,11,0.601128,0.790680,0.578404,0.796100,686602,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,12,0.579781,0.797040,0.642087,0.783800,686602,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,13,0.568331,0.802600,0.607547,0.787600,686602,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,14,0.560349,0.804360,0.594763,0.793000,686602,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,15,0.539067,0.813100,0.619740,0.786900,686602,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,16,0.529371,0.814780,0.579688,0.803100,686602,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,17,0.528263,0.816600,0.630179,0.784000,686602,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,18,0.516607,0.821520,0.530734,0.815300,686602,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,19,0.505741,0.823920,0.562403,0.811700,686602,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,20,0.520903,0.818980,0.573736,0.807500,836202,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,21,0.489754,0.830520,0.586969,0.800300,836202,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,22,0.484276,0.830440,0.528436,0.821600,836202,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,23,0.476064,0.834160,0.533745,0.817200,836202,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,24,0.471118,0.836060,0.506112,0.828800,836202,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,25,0.469939,0.834680,0.557352,0.809600,836202,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,26,0.460435,0.838280,0.600316,0.794100,836202,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,27,0.454666,0.841080,0.486221,0.831800,836202,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,28,0.450964,0.843020,0.530608,0.818100,836202,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,29,0.436829,0.846060,0.532079,0.818700,836202,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,30,0.440738,0.848220,0.523971,0.823400,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,31,0.438965,0.846440,0.531771,0.815700,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,32,0.427357,0.851860,0.513953,0.829900,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,33,0.426636,0.851120,0.497252,0.830100,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,34,0.421213,0.851240,0.569359,0.808300,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,35,0.413380,0.856420,0.499320,0.831700,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,36,0.416330,0.855080,0.511532,0.829700,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,37,0.413662,0.856180,0.533414,0.823700,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,38,0.406201,0.859360,0.520537,0.826500,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,39,0.403809,0.858060,0.530600,0.820900,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,40,0.407108,0.858100,0.558485,0.815400,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,41,0.403168,0.860300,0.468753,0.841400,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,42,0.392708,0.862880,0.524160,0.827800,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,43,0.398595,0.859660,0.545875,0.823000,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,44,0.394642,0.860840,0.525339,0.827700,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,45,0.388087,0.864820,0.472575,0.835900,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,46,0.389096,0.864040,0.507658,0.830300,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,47,0.389104,0.866600,0.524112,0.819800,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,48,0.383447,0.865660,0.499076,0.835700,926346,True,
20260404T162514Z,cgse_evolution_tier1b_critic_seed41,49,0.381576,0.867420,0.491901,0.839900,926346,True,
